,Acetanaerobacterium,Acetivibrio,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaeroplasma,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Atopobium,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Bulleidia,Butyricicoccus,Butyricimonas,Butyrivibrio,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Coprobacillus,Coprococcus,Coraliomargarita,Corynebacterium,Cronobacter,Denitrobacterium,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Elusimicrobium,Enterobacter,Enterococcus,Enterorhabdus,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Faecalibacterium,Finegoldia,Flavonifractor,Fusobacterium,Gemella,Gemmiger,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hespellia,Holdemania,Howardella,Hydrogenoanaerobacterium,Klebsiella,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methanosphaera,Mitsuokella,Mobiluncus,Mogibacterium,Moryella,Murdochiella,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Oxalobacter,Papillibacter,Parabacteroides,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Selenomonas,Slackia,Sneathia,Solobacterium,Spiroplasma,Sporobacter,Staphylococcus,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Treponema,Turicibacter,Unassigned,Vampirovibrio,Veillonella,Victivallis,Weissella
CNTRLP6,112976020.0,0.7226552,7.118516,4.4805665,3.7840202,2.9846175,1.8986758,0.56325597,0.076503634,98.5087,514369580000000.0,0.37074512,0.20018809,2.81143,1.5132624,2.2633832,1.0660076e+24,1.0952655e+17,7.917391,0.018848455,0.064193115,7.9079227,inf,0.112743326,4.3933883,4.8258657,0.62368757,224652.25,0.036295358,0.5428544,2.7643962,0.10071741,77079.586,0.69160396,21.716223,3.447244,0.18473747,0.732991,0.7422348,13.424786,1.2725902,149.64708,0.09249021,0.088858046,269050.44,4712.2954,4.677022,4413834.5,0.18356326,2.6639528,0.29861945,inf,2.234991,4.729162,0.028175876,0.11444326,inf,6.876075,0.9034417,0.49706465,698291.25,0.10146918,0.059918962,9.29164,2261048.5,0.4153462,5042.372,0.11100164,7.1430817,1260.8049,0.25783315,0.8576002,0.05131997,0.47378188,5.28565,1.448252,1.8975431e+32,2.2518082,0.06478145,0.9505593,0.2677164,2.105351,0.08034783,0.120393835,0.46045193,0.52830285,11.784031,0.7034052,0.97347486,0.40144405,5.450765,0.015307753,2.4396477,0.5943423,0.08318636,0.60648346,0.068986595,3.3686633,0.08497157,9799.159,0.78275716,0.0869312,0.07630616,2.6977053,3.939363,0.02664019,0.34522247,3.6866758,9.839782,2.4697015e+37,0.3200516,0.013997705,5.387622,3673.1836,18.319078,0.86339056,inf,0.13972723,1.0169988,0.013845938,0.49618012,0.22156465,3.657847,0.9625154,1.4446137,2288711.8,inf,3.2460344,115413.234,5.2359204,14.755894,10.158691,0.6581543,0.27360302,inf
CNTRLP7,0.28058603,0.031066814,2.569889,10079.257,5.6335884e+33,0.2296623,20.440285,1.2060783,0.03228717,2.7865791,85.814064,1.3386198,4973372.5,0.35180935,245.35756,7.1544204,6.510816,0.021077264,48374.574,0.091708034,8094.815,0.84194547,0.17134503,7.8816996,1.0339767,7.616083,26831420.0,2.0302718,0.2515098,40.96119,24.894346,0.71878475,3.7284987,4.001984,10.11767,8003.0767,0.19761936,0.08827329,0.15026656,14.402785,0.36905226,10.367919,1.2103351,0.9620487,0.14332022,3.204131,0.41638938,7.095317,413.31696,1.4769655,2.3583589,2517.7512,0.10874962,0.12753284,0.2893946,7.5162253,10.643193,1136.4436,15.395422,1.42318,0.489229,2.4082556,2.7151153,0.24882813,407.31784,2.1810179,0.73300874,4.1024823,306.40234,4505.306,1.5766776,0.38364112,0.1688872,0.7491559,0.27648413,11.913237,2217.719,3.427662,239.38869,7.0724497,1.9234483,0.11313032,1.3086616e+24,4.103002,0.26686317,1.6287419,0.57966244,0.74572486,0.9372952,0.55976045,71.6508,2821618000.0,2.8963258,13.72552,0.32778537,0.24160454,20.46686,1242901100000.0,1.12592,4.6573505,0.122842334,0.92112535,0.65382534,inf,2.765961,0.491896,66.97172,2.0980053,1.6896024,2.874351,1.3637059,0.042561956,128961450.0,699.8261,29.051714,233.25298,0.35866296,1.9782922,2.1204693,0.14940313,58346.184,0.3360321,20.697437,1.4530479,0.27116147,8095.7554,1.1724389,inf,0.48571295,0.8359982,0.09024897,4.117509,0.2782933,0.028554803,4.5474944
ERR315268,3.9385304,0.23817724,0.97786844,1.7019876,0.38206097,1.0028205,inf,3.2509682,0.26902813,112.13788,3220.245,0.45966497,0.37317026,0.35760835,1854.425,0.21772546,3.47187,10.817248,8.569888e+29,1.7174182,0.7438551,0.7699302,238.2998,271.54468,2.7156637,0.20061757,0.033920035,75095.12,0.18730131,57.817875,255.01018,0.63915443,4.344381,0.97425157,76.388916,2236902100.0,195798540.0,31.477285,0.33339792,2.7702367,0.1502379,0.8558928,1.3946462,0.35060805,0.7408587,0.42848796,1.4422822,inf,12.253983,3.6517277,6.4895473,0.06938444,3.8458662,460085920000.0,0.33490145,0.3323777,4.3519783,0.8459413,0.7814539,2.0694869,2.8600056,0.5897622,0.12413383,2.404894e+29,2953036.8,1.5697735e+19,0.97372615,0.028523477,1548682.0,1.3057507,6.2208796,3.148412,inf,0.82516044,94832165000000.0,6.2800236,1.5745628,0.83463395,11.71772,3.2906284,173320.86,39.069103,59896.582,26.397173,0.23935242,0.4087923,13.635303,1.5891186,0.5039733,24.847593,3.5970743,inf,inf,2.4152436,1.1065886,3221.6719,380752.53,0.3875664,0.17508928,0.1666805,0.11561493,8.585225,0.3860725,1.8903248,6.198724,0.2977403,0.5140275,5.651595,2.6970828,1.0018194e+17,2.4202795,1.8697073,15.25174,inf,7180.408,68.24154,2.2088313,3222.45,0.63849455,0.032356862,6.05767,0.23886412,1.3734013,0.03171234,1.665351,1.592184,2.8636534,2.735129e+21,536.3875,4.737613,2253712.8,4.045444,3.2647624,0.2627765,1.2436026
ERR315269,25.419573,0.15843777,1.0144153,89.76893,0.2952588,0.7089485,1.3862966,25.763355,0.4827561,1.3273196,1.2519542,1.3020469e+17,0.25513542,321.79828,0.6454868,580576.7,inf,0.15464902,9.44881,0.04696104,50.881786,3.2286468,23357368000000.0,4.4534864,0.30139145,2.9607139,44.452007,0.6949467,10.811841,0.14071217,5.1150332e+36,0.0674657,0.2230525,2.2148268,4.053834,2.1986017,0.2139443,1.0447575,33.07957,2.3756437,0.4486843,6080213.5,0.77627885,49380.016,2.9010167,0.35457757,inf,28572.828,959.7696,12460.021,5.110784,inf,0.017626073,13.643079,1.0089538,1.3779885,113.43227,0.22720782,12.515758,21.054554,25.441673,0.39288238,4.9092655,15.35711,36.978214,4.8727384,5.3960686,0.6452243,0.97879016,1.0464912e+16,inf,0.13702257,1.2703193,0.80739146,2.4384003,4.09673e+25,0.38866863,861207.2,0.53551376,3.204922,0.1630665,1.6859452,5448.698,9.9572735,0.094415866,0.49251556,0.40241995,2477097000000.0,9379.005,0.4438169,1.7601266,5.980851e+35,2.521017,903.9007,9.33083,5.086241,271083340000.0,2.5364006,3.7973363e+20,2.8034296,0.045932982,370.52075,0.7865305,1.0403441,0.6981542,664865.0,140714.03,1.6475146,10325.922,0.88248473,2.5299761,5505.365,70.68238,1.0897419e+26,2.8648298,13.296632,998.20593,0.82407,3.2186272,0.42379415,2.30396,inf,82.97231,1800344200.0,134192780.0,1.2991717e+27,0.045089904,20930.47,0.19254556,0.25541365,367690720.0,0.62976086,3083.0076,0.23398258,7298874400.0
ERR315273,11995.6875,inf,7.405317,2.6524088,42360030.0,1.10702,0.2987259,13387.012,0.68279153,0.9419199,7.940869,11.79598,8.26554,0.07573002,3.8559399,2.366383,inf,367794.34,194.44029,0.7072485,3.047883,2.8256567,277.99417,0.19043301,0.025933446,0.40241054,265966.47,0.23651734,0.32842386,0.42668962,82.08512,0.8919129,748.2485,55082576.0,0.40671358,0.96363974,55.428158,0.46881258,26548984000000.0,0.88994694,0.66627985,277.20032,1.8835855,11954686000000.0,2.4328227,0.16588765,9.301747,1.4184058,0.3460122,1.0024275,1.3482094,inf,3196.3997,5.895568,0.49589854,1.9567243,0.597621,51.28645,4.367879,1.1676276,2.4048035,0.62564903,72.76395,0.47863182,1.584204,27.865889,5103.3105,13.681648,2.5934865,4.9452,0.19464357,1.2119911e+18,0.78748804,24.509214,0.18042563,0.6052728,0.68576324,17.49057,54.98954,2.3658826,2.5788953,81836.05,0.78429466,0.5815246,0.5062293,0.24498756,20.214275,0.74311376,0.19531333,0.86102253,5.4108624,1.368788,0.94217074,1467476400000000.0,0.4325547,0.6174828,437.43243,1.9683217,4041207200000000.0,1.3954723,0.31265765,40.64702,1.2771192,691607.5,0.588683,301.33038,1640.0398,10.084975,5199.4116,0.014290801,0.046440773,6066.82,12775876000.0,36575.98,0.81398743,0.41627082,0.3062563,5.6826506,inf,23371.416,56.950047,61336772.0,4531351000.0,22.22157,479.0852,2038.4493,0.010919683,900.86414,1.5316223e+20,0.2586683,0.5689059,1.2219961,4.614407,6.779862,0.48976386
ERR315275,68694950000.0,1818685500000.0,224.2998,11797073000.0,367469100000.0,0.328585,0.7636593,inf,3.4965348,1852.7606,1.3415544,1.4835099,8.82708,0.18912806,8.014512,7.8996987,inf,10633938000000.0,7.5089774,3.3510907,1.7435116,16.16448,36.09769,0.20629339,0.48529235,0.48910716,11527.232,0.11952737,0.61746883,6.4835896,1.0677818,0.7292304,3.1491723,8.661357e+17,0.22487533,0.307546,4.0883727,0.8578151,14980170.0,1.2259603,0.39628989,2.3346553,0.3175081,1812.0059,1.6112342,0.06580998,3.79884e+21,0.8651117,0.3433225,0.2396073,0.53863895,43442380000.0,4.5959916,4.8163996,0.96044666,1.9964243,0.50133264,5.0855713,65.16938,1.3907299,4.20411,1.4920093,96.0581,1.3654217,1.3735458,2001240300000000.0,0.7845755,1.9289649,1.7772106,2.6660314,0.12822635,inf,0.51626754,12.109966,0.30603054,0.9655404,0.7251156,7.1544743,0.66503894,1.1714193,0.2606316,31.864544,32.959927,0.55870384,0.47394463,1.1815414,3004807000.0,0.3402632,0.1433013,0.82197124,41.469227,1.0058107,0.3181386,inf,0.5591575,1.2052718,27511378000.0,2.1990535,7603249700.0,0.94584334,0.25207794,112.20325,2.565663,1504540.4,0.18978094,258516.78,74936696.0,2.5382884,1713623800.0,0.034422733,0.06389637,136070.66,23.381144,6.513706e+23,1.1060349,0.21700987,0.2731562,16.51304,1.0386946e+20,0.7303153,8.307183,1509.2908,1750383700.0,587.71075,7232525.0,156.85599,0.043197673,0.68564934,1.2677426e+27,0.33434257,34.047913,1.0032839,4.4156823,685899.56,0.25972167
ERR315277,2.8566494,8.535326,0.5628524,1390494.6,0.66394484,0.6599117,1.1793476,8.520999,0.13731672,704.98126,0.51690245,898084.56,2488.903,0.2951438,1.8249482,12.787384,inf,3290.216,1.6376817,1.2904553,2.4095514,1.3537364,1.5765935,7.4061966,7.451123,0.7748518,0.19484666,0.11919237,0.1848386,325.07037,inf,1.990444,0.06150774,0.1385811,0.73074526,0.24044123,8.482532,3.2262633,148318.06,0.6195501,4.4013715,3.8004584,0.18536769,9930876.0,0.397739,0.036225133,inf,0.68720174,5059.2397,1.7510228,25020.049,2.0501984e+19,0.08013974,0.6184048,1154.3551,4.8067873e+28,1.1971664,0.7306255,2.3629105,1.4688531,129.2748,0.29966342,56731.21,16023.768,0.16909419,681701.2,0.3747362,2.3191946,0.18772021,1.3180894e+17,0.7888271,0.36769906,0.1525894,3.020238,12.846993,1.0662696,22499050000.0,26.162115,0.30156013,0.07996801,0.023385294,493701.44,inf,1.3059895,0.42896375,1.6122671,0.66045964,167.73892,0.006184472,0.35256672,4.4359655,0.21248938,4.9016657,49904240.0,0.27473527,0.192005,0.46578467,1.0819306,inf,3.568669,0.04871601,inf,0.24094903,22776.46,2.184097,4.9638157e+21,8467250.0,1.6485888,7.2531214,0.98499054,1.4578857,97824270000.0,2.0583508,213580.36,1.793834,0.16242771,0.38678965,145.03618,inf,0.1947771,11.935214,1.4446574e+18,2026.2906,2.4350755,1.0374551,2585549.8,0.9357564,309858800.0,0.36472842,0.4348115,0.299057,1.2197897,2.2428515,0.45347714,73.6655
ERR315278,5.308179,0.34082034,3.336126,181559710000000.0,4800630000.0,3.545809,13831.313,2088.976,0.45803842,inf,2.420122,7.398684,4.043481,21.285172,15.41665,4.8456616,806254.06,inf,3.2634857,inf,0.7871555,0.21105333,124.29087,10.954137,0.16237567,0.2553987,0.5890632,0.594174,0.11475821,0.5855067,868324600.0,2.295274,5.235582,inf,0.20926388,0.041315358,7.2202744,824.08124,0.57223344,9957.134,1.5901423,0.74424464,0.05640705,0.54764575,0.8127171,28832442000.0,3.356854,inf,61604008000000.0,0.83863497,15.641235,0.038707227,5.8745403,2.2040682,170.69858,15.252147,0.13991082,5.397878,0.23756403,2.0167745e+24,3381631.5,6.737653,1.4358252e+17,488.9781,0.019850621,inf,1.265883,0.1192161,0.18984847,50.3779,0.045505006,14.249134,3.6183897e+17,206.76321,39.827457,1.4569445,1.8584198,1.574438,inf,1.7268257,1.4074323,inf,inf,3.1225421,6.120744,0.6139535,1.412114,0.23448949,0.6562635,0.47515735,12.116953,3.3972301,26553538.0,0.735201,0.04195412,1.2851509,85069890000000.0,0.6358502,1.0696614,0.8493111,0.11230258,0.28293288,0.6947098,13.760692,0.8455773,0.50701535,1.1051624,0.76265574,0.48434278,15.973689,1.3334651,45659030.0,0.7500207,16.71885,inf,0.23940356,1.8289238,21.61998,inf,0.103057854,0.96346635,6.0803885,inf,0.8844769,1.2230909,0.124377176,1.8684651,0.28176853,757876030.0,0.15439367,322686580000.0,3.9736037,1360177300.0,inf,91.45937
ERR315279,2.1309102,1.8056207e+32,2.8618689,0.82743436,0.36554492,2.011621,1.7467856,13914.7705,0.87286997,11137740000000.0,0.76186836,0.582708,11.948472,0.14630975,5.180404,1.602834e+37,381.46756,94692760.0,1.6280288,4211263700.0,0.49092516,1.53638e+27,400761880000.0,1.974439,0.1023724,0.3660365,0.018503975,1.0395228,0.20870377,95.768265,inf,15.32476,0.77292466,11.280185,0.2227645,26792.809,92673304.0,0.739718,1809.8671,2.792162,0.6556901,0.098220624,0.80305225,0.08836499,2.0619342,0.052984737,inf,0.05916771,1.1408825,0.23114364,3.5279465,0.1690703,0.108708665,338.81372,45961.277,0.26660138,45.776855,0.18226004,0.55281544,6.3835034,3.234615,0.35104504,14.580236,9.5365305,0.06948641,26.956955,6.063114,0.07632896,1.2498011e+18,1.4036207,0.082147665,0.28179622,28667.455,1506739800.0,1.055429,16.815554,0.3121158,0.12489226,0.035757057,4.6611123,2915814400.0,6.531427e+18,1851.6487,122.43479,0.8095796,0.4999086,0.04460314,0.32477167,0.10760218,0.016550403,2.6637235,1.1727351,inf,inf,0.29466283,0.7161606,inf,4.080968,9.096815,1.7497604,0.2191881,751703500.0,1.6299564,4.618822,0.5413883,0.5072241,21.021301,150.86494,0.8753724,2.21823,0.1410548,44.459724,0.29229006,600614300.0,0.6109092,9.944847,18.889189,28.635626,inf,1.40211e+19,9.266269,60074770.0,inf,47.10747,19.597116,9.730761e+26,0.04720267,0.13458264,8.707286e+28,0.53470355,2035659000000.0,1.8604233,1.1936997,0.26483586,0.06695091
ERR315281,4.5446963,0.73165023,1.5126767,0.50736916,5.7660027,540.7464,1554742900.0,1.3155506,0.2148068,1700934200000.0,9.191771,0.98184836,1.2046402,82.96526,47.366047,0.36289802,2.829795,0.6763442,7.107856,0.17370991,1.6107485,0.06114197,3.9240065,28372.16,0.10126488,1.7774119,1.6158469,0.95752347,0.15997018,3.5626657,0.42857927,0.2576823,3.581341,23.115053,2.6236513,2813727600000.0,8.918739,0.10501905,1.2169223,0.30968198,30298557000000.0,1.5877482,6.7868447,5.2922435,0.06631311,0.1336879,0.77804404,inf,4768722400.0,46.351322,7.496146,0.9182535,25.402596,0.108040854,0.795431,18057427000.0,1.9460305,8.352081,1.9940494,1.8758088,6.4854584,0.098847,0.94924074,3.1780537e+35,607.90967,757633.25,0.7841609,0.10167167,2.4506856e+31,0.54041123,1.7870758,10.22853,1.7279826,0.87777615,6964157.0,7.3301578,1.1645347,0.7071881,1.2083453,5.951386,0.5859404,349.8046,inf,0.43420798,0.19828297,1.652636,0.076562434,130.77184,0.15639879,125.254265,25.449936,0.47931272,1.9574386,5173.029,0.10666822,18397.963,inf,0.16292547,0.5151139,0.24496844,18998.967,0.90514266,13.4438505,5.0016065,14.639449,67.117134,0.30434465,1.5159057,0.15874988,944.8353,7.7423997,0.25981578,0.050542712,839.6334,3619457.0,7250.8594,0.18446349,122764.59,0.25971416,0.1294514,2.861626,0.8398078,6.32344e+25,0.088276245,0.80271095,0.38633117,2.1152105,1.4586014,153361570.0,1.1317359,1.1684046,10.733288,0.5377148,1859.6237,inf
ERR315282,1861203200.0,25556022000000.0,3665.2039,2.2955831e+26,inf,0.44836503,0.9293213,120535.75,0.36295852,84.568756,1.3859706,2.0705166,2.2249742,0.3094225,4.596254,0.28320125,157092240.0,inf,24.774395,1.4269208,4.855519,1181.8475,5542.6743,1.9392375,0.48391423,36.106354,1.3381363e+22,0.7572466,0.13185194,301.33807,1.0846367,0.9136434,22546.508,249037700.0,0.35107863,0.42994514,800.35156,0.044061605,19774.111,1.7286448,0.07383345,34771256.0,0.19145581,367.5452,3.9514515,0.5388888,3290519.5,1.5275217,1.0010378,1.4142612,0.58479184,inf,150066200000000.0,0.57105726,0.13953534,0.4587174,0.70487154,165.53876,334702.16,0.87669563,0.14114837,1.0406487,9.298654,0.22773343,0.6592055,150.91805,18.052116,10.522984,2.4761958,1.9852475,0.28145087,7.4757786e+22,1.0949028,44.066647,0.36258638,0.19427148,24.004005,0.615455,3.1078305,1.6270174,0.14710954,53.93524,2012718.8,0.3791183,0.401726,2.9607482,1.61133,0.31979185,1.1059173,1.9977752,81.4901,0.27230033,0.45383117,inf,130.1768,0.7077585,43839.645,3.0023465,472591.34,7.0650206,0.25171912,4992.3164,2.928739,42.15292,0.8281357,1.2215137,11.757722,2.650308,1109.8407,0.048480216,0.047186255,21558.922,3.534278,inf,4.7349114,0.23668563,0.7874628,3.5628827,7.056729e+21,0.58603936,24.948757,1.7981431,1.1595686e+24,6.9160824,257.32925,2.643121,0.02384122,1.0098763,22606883000000.0,0.4958176,0.32974067,1.5868562,4.0182495,0.17079455,0.46295926
ERR315283,0.1144959,0.87786,0.6004426,1.627764,2617.4055,2.8250227,7.367779e+26,1.3053162,0.0843602,7056.3047,83789.836,12.721791,1.4532312,0.16606775,0.56794447,5.2058697,7.466015,245895650.0,2217.7495,1.3606539,0.2843725,17.992346,3.3833191,170.58385,0.29228786,0.07666579,0.08827053,0.2631163,0.39908034,0.3510385,inf,1.3429723,46.389214,0.03547706,2.94672,14151618.0,inf,0.786863,0.15070651,2.7965438,4.837867,0.23784849,128.1822,1.2165637,0.038312487,0.035753332,1.6347476,1106311000000.0,5.5158696,0.51288474,771266900.0,0.09477351,2.532171,inf,1.0757781,0.58308816,348899500.0,0.7137169,2.262343,1.0517322,2.2745285,28.429354,1.678364,35226.17,0.112918474,8.32637,105.15227,0.034567896,inf,2378682.0,0.20669824,2.5292346,17126.791,48.958954,43.04104,7.2483225,0.3776457,0.6533614,2.975646,6.4056425,20889.842,70146800.0,112211.734,10.668786,0.054691676,0.307312,0.063274145,9022828.0,0.17643243,0.78634197,0.4950934,10.716753,inf,4.0241613,0.33557838,0.12433534,1720322.6,0.09640249,0.115024984,0.15244484,0.07278901,19.159088,975246.75,6.127968,26.31801,2098883300.0,0.9117794,185924.47,0.1566072,17316.658,3.3348162,0.22642769,1.2549897,1.4087516,inf,0.7963505,3.0837312,0.9593482,126.83178,51.39468,315.81137,818142850.0,490567570000.0,0.10786611,0.17516102,8.708047,1.5190183,162.8516,0.8365275,0.27601153,9.615515,6.8555455,0.3927203,8509.676,2.0110526
ERR315284,1.2388694,0.1295747,16.123934,0.42960367,32798.3,0.5516207,18.488003,92391200.0,0.08799136,7840.7812,8997974.0,17.093493,3.155224,2.0584352,0.9713395,0.120569505,5.7616725,inf,311.28677,0.24757631,725015.5,5.195463,642.72424,5287507500.0,1.094938,3.1350155,2.197186,0.5009711,0.019716933,0.7178036,65.61549,0.04468247,10.969722,1.148071,278.61542,5.9274144,6.890971e+21,633.77167,4.3368006,6.7335384e+37,1.1829349,196786830.0,0.022720346,0.73616576,33530518000000.0,5.357756,3.0716276,2.4431333e+35,416.4447,312.3692,2.3227637,1.3727691e+31,16181802000.0,2432877.8,18.62418,0.23508446,2.0115662,0.7516798,2.1876204,2.4182768,0.15889381,0.74322456,1.0693449,1.3136798,26.31544,0.99175,1879.4563,0.26647463,26134880000.0,56.226376,1.6442124,0.8709498,inf,0.3514634,1.7388605e+23,55336.105,3.812966e+19,1.8381695,0.19051516,7.8443236,0.28402665,4.072276,45710052.0,2.9558554,0.4974741,1954.253,0.5541022,34.52254,0.9346695,0.12576492,64.23301,5.960142e+27,97692650000000.0,56.892117,9.059995,2.3694513,522.0129,0.59855056,1.1630955,729475000000.0,0.05694543,0.117749624,7.697611e+18,1.3814323,9.359946,0.3966663,0.7349881,1.5850351,3.9995308,inf,1.5274293,3.2561242e+18,0.055225812,3.968656,52.888695,0.8523365,1.0068331e+27,4.380561,19.488737,0.9505957,118785.66,1.8738894,2.3105645,2000.2394,204.01031,40127268.0,15.33524,inf,20867.836,2.0225818,6106337000.0,4.1034546,39.935802,0.2737628,inf
ERR315285,11.766082,1.2687004,11626732000000.0,5.3795843,1.5032514,19707.203,14.433032,3.3425262,2.0815752,2512.2107,0.86864066,1.1378417,0.19021146,0.9967408,514.25934,0.10423036,4636.1772,21627.9,1979.8615,0.3992468,5.426808,28695.064,0.94093883,0.02878474,0.07289057,0.85079813,197186.6,0.20321241,1.0874381,7.5719395,1.8458276,1.0452882,234.8956,4968855000.0,0.7465752,4.4905024,25.832888,0.09291529,4.407077,2.581418,3.8119266,38413.49,22.517513,88119.74,0.099535204,895770170000.0,1.2225685,9.478153e+18,74.56015,14504916000.0,1.9324781,176903310.0,37276180000.0,0.13930085,0.10073171,20.07156,1.6069291,4634003.5,112545760000.0,6.1198463,0.5498838,0.48231626,0.31659123,1.0709895,18.553596,2249055.5,0.8255803,4.1635838,0.27649444,153508.39,0.3117119,3.3788152,0.57287496,0.29958045,0.40976378,3.3077278,11.254347,1.2646686,1.0714597,8.687593,19.797705,2890730.8,0.20079128,0.50673586,1.6873356,1.1920571,0.09629585,3.9147005,1.9830668,9.583606,43.8766,0.09508722,1.6163547,0.96719074,0.0753384,0.064134136,18.46685,1.0788038,4.9953756,0.8671009,4.012216,6.0220823,0.29148418,1.0922185,6.601325,11325.327,0.092493944,3.9318373,14925555.0,0.40139526,98475.97,0.732581,103.31547,942.46796,6.9798065e+21,1.5598468,125402750000.0,0.016788976,0.79444337,0.011145617,2810049800.0,2.8968346,135.9406,0.30560568,0.9580799,0.6353809,0.105942704,inf,inf,1.0516728,1.6068281,1.5240452,91.59883,24.501415,2.2799716
ERR315286,920.6945,0.6540925,43423.742,1.7700768e+35,1.006937e+23,9105.936,22.038218,0.61708903,0.51685077,1.5150669e+20,4.4367475e+23,4.1812654,0.7777252,14.430502,6.581917,0.43201616,30.343092,517.26825,1.7059513,6.727795,0.2896831,0.46759537,3.903169,0.4878455,0.47549957,3.502233,147.23892,1.6022373,0.040684525,0.18161029,1.1573399,0.054991793,1.0676956,inf,4.8267508,11127521.0,1.2672969,0.29245636,0.20145974,5.275665,792481.2,3.149695,0.028928535,65.99254,0.2317299,708273.0,1.5521929,inf,53.193413,37178.49,0.36860746,0.17980233,1.636376e+23,378.95844,0.75000614,2052560.9,36.27585,10.915136,28.356781,13.492569,4.9485264,25.989214,0.09763691,3.316378,inf,794.9249,6.851931,0.54491633,0.24237874,7.3977733e+24,0.29951698,3.5632176,4.790115,0.10126604,0.2335634,2.4920206,2.0485122,3.8919764,1.129499,16.918018,0.084900424,0.9549702,31.780333,0.97573614,3.337602,14.722815,0.14880659,0.33149448,6.7820725,1.1003139,2.448327,0.10769592,70.47604,0.5730822,1.1210705,1.7838261,86224.31,0.16778453,0.74640346,0.3278031,1.4354677,1.0030006,3.213326,0.6274338,2.2844543,0.8762542,0.061561104,0.084406294,9.8245945,20.483456,1.221161,inf,0.47070456,632635200.0,237226120000.0,1.3165331,53.83951,0.98814696,1.1783319,0.008703311,3.9348912,0.31658545,0.6535319,2709.7588,1.6996994,42.28281,1678.2771,inf,4224135.0,3.3612342,4116.6,6.6312423,38.415264,0.050728016,inf
ERR315288,0.7476968,0.10479973,0.12808865,0.3017096,743530.4,2.8067048,1.258264,6441.8604,0.21292834,0.28790826,inf,1.283748,1.3435724,0.08325968,2.8642282,1.238475,0.57521206,29.91176,47.899616,0.3840628,0.3231697,2.9489002,inf,16180.887,0.11999494,0.43716955,1.285329,5.888754,0.21274267,1.3159485,2.9022496,0.72564906,3.040331,0.080963664,2775.7092,74.87679,1.7461092,1.4800458,0.3355482,9.994437,0.025020177,7.947128,inf,0.9455113,0.06507299,0.04539213,inf,13270656000000.0,2.4798143,0.7346364,1.4431248,23.659996,1.4560294,2.625464,0.4493751,0.12114812,5081.4106,1.6365151,3.6038527,0.36336344,0.19150135,69.14041,0.6942814,0.9281567,37.877422,0.45760575,1.5150319,20.762562,387621.12,inf,1.5432928,12239436.0,0.38990727,2.2139487,3.1072054,4.647578,1.8228312,18.781597,2.9126277,1.621518,0.098908186,3.187317,130.29497,8.032402,0.04494133,0.5210451,0.45070034,1.3158374,0.21946828,188.54189,3.7935922,3.7691395,213099.4,1.7439194,0.6726811,0.8633957,89.38478,0.2763017,0.13675131,2.0608304,0.11174209,16.388557,4.3744874,37311.848,2.0161974,27.94951,0.1421214,13.216756,4.446712,3544060000000.0,12.61805,1.3279272e+18,0.7652629,511.0689,2984.4666,2.173064,0.2073931,inf,63.891514,0.083625,78.12596,0.78930813,1.2923135,0.50490105,2.5776763,16.169807,3733.9868,26.184414,0.85466105,1.7119398,inf,13.16476,46.45425,1014.3516,271.99243
